%time soc i_tot i_mcu i_rf i_pv v_pv real_i_pv i_batt v_batt i_air_quality_sensor i_methane_sensor i_temperature_sensor i_mic_click_sensor
5542 0.994128241622 59.0108005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.1431138105 4.53159941308 48.2 18 0.002 0.002
5543 0.99412414935 59.0108005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.1433962677 4.531572263 48.2 18 0.002 0.002
5544 0.994120057053 59.0108005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.1436787186 4.53154511386 48.2 18 0.002 0.002
5545 0.994115964732 59.0108005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.1439611633 4.53151796564 48.2 18 0.002 0.002
5546 0.994111872387 59.0108005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.1442436016 4.53149081836 48.2 18 0.002 0.002
5547 0.994107780017 59.0108005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.1445260337 4.531463672 48.2 18 0.002 0.002
5548 0.994103687622 59.0108005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.1448084595 4.53143652657 48.2 18 0.002 0.002
5549 0.994099595203 59.0108005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.1450908789 4.53140938207 48.2 18 0.002 0.002
5550 0.99409550276 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.1453732921 4.53138223851 0.002 0.002 0.002 0.002
5551 0.994091410292 5.8128005958 13 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75491761037 4.52963017316 0.002 0.002 0.002 0.002
5552 0.994089613831 5.8128005958 13 0.001 6.12611726093 6.35832596006 7.1961994042 4.66888462758 4.52997335286 0.002 0.002 0.002 0.002
5553 0.994089660968 5.8128005958 13 0.001 6.12611726093 6.35832596006 7.1961994042 4.6685309243 4.52997066594 0.002 0.002 0.002 0.002
5554 0.994089255698 5.8128005958 13 0.001 6.12611726093 6.35832596006 7.1961994042 4.66853369341 4.52996798937 0.002 0.002 0.002 0.002
5555 0.994088850444 5.8128005958 13 0.001 6.12611726093 6.35832596006 7.1961994042 4.66853645185 4.52996531281 0.002 0.002 0.002 0.002
5556 0.994088445189 5.8128005958 13 0.001 6.12611726093 6.35832596006 7.1961994042 4.66853921028 4.52996263626 0.002 0.002 0.002 0.002
5557 0.994088039934 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 4.66854196871 4.52995995973 0.002 0.002 0.002 0.002
5558 0.994087634679 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.75672449106 4.52961737514 0.002 0.002 0.002 0.002
5559 0.994087681909 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.67820105622 4.52962323405 0.002 0.002 0.002 0.002
5560 0.994088178216 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.67819371167 4.52962648623 0.002 0.002 0.002 0.002
5561 0.994088671115 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.67818963484 4.52962973834 0.002 0.002 0.002 0.002
5562 0.994089164014 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.67818555811 4.52963299045 0.002 0.002 0.002 0.002
5563 0.994089656912 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.67818148138 4.52963624258 0.002 0.002 0.002 0.002
5564 0.99409014981 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.67817740463 4.52963949473 0.002 0.002 0.002 0.002
5565 0.994090642708 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.67817332787 4.52964274688 0.002 0.002 0.002 0.002
5566 0.994091135605 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.6781692511 4.52964599905 0.002 0.002 0.002 0.002
5567 0.994091628502 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.67816517432 4.52964925124 0.002 0.002 0.002 0.002
5568 0.994092121398 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.67816109753 4.52965250343 0.002 0.002 0.002 0.002
5569 0.994092614294 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.67815702073 4.52965575564 0.002 0.002 0.002 0.002
5570 0.99409310719 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.67815294392 4.52965900787 0.002 0.002 0.002 0.002
5571 0.994093600085 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.67814886709 4.5296622601 0.002 0.002 0.002 0.002
5572 0.99409409298 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.67814479026 4.52966551235 0.002 0.002 0.002 0.002
5573 0.994094585875 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.67814071341 4.52966876462 0.002 0.002 0.002 0.002
5574 0.994095078769 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.67813663656 4.52967201689 0.002 0.002 0.002 0.002
5575 0.994095571663 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.67813255969 4.52967526918 0.002 0.002 0.002 0.002
5576 0.994096064557 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.67812848281 4.52967852149 0.002 0.002 0.002 0.002
5577 0.99409655745 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.67812440592 4.52968177381 0.002 0.002 0.002 0.002
5578 0.994097050343 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.67812032902 4.52968502614 0.002 0.002 0.002 0.002
5579 0.994097543236 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.67811625211 4.52968827848 0.002 0.002 0.002 0.002
5580 0.994098036128 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.67811217518 4.52969153084 0.002 0.002 0.002 0.002
5581 0.99409852902 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.67810809825 4.52969478321 0.002 0.002 0.002 0.002
5582 0.994099021911 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.67810402131 4.52969803559 0.002 0.002 0.002 0.002
5583 0.994099514802 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75705736647 4.52969871299 0.002 0.002 0.002 0.002
5584 0.99410001112 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75705650552 4.52970201051 0.002 0.002 0.002 0.002
5585 0.994100510865 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75705231452 4.52970530814 0.002 0.002 0.002 0.002
5586 0.994101010609 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75704812338 4.52970860578 0.002 0.002 0.002 0.002
5587 0.994101510353 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75704393223 4.52971190344 0.002 0.002 0.002 0.002
5588 0.994102010097 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75703974107 4.5297152011 0.002 0.002 0.002 0.002
5589 0.99410250984 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.7570355499 4.52971849879 0.002 0.002 0.002 0.002
5590 0.994103009583 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75703135872 4.52972179649 0.002 0.002 0.002 0.002
5591 0.994103509325 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75702716752 4.5297250942 0.002 0.002 0.002 0.002
5592 0.994104009067 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75702297631 4.52972839192 0.002 0.002 0.002 0.002
5593 0.994104508809 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.7570187851 4.52973168966 0.002 0.002 0.002 0.002
5594 0.99410500855 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75701459387 4.52973498741 0.002 0.002 0.002 0.002
5595 0.994105508291 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75701040263 4.52973828518 0.002 0.002 0.002 0.002
5596 0.994106008032 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75700621138 4.52974158296 0.002 0.002 0.002 0.002
5597 0.994106507772 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75700202011 4.52974488075 0.002 0.002 0.002 0.002
5598 0.994107007512 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75699782884 4.52974817856 0.002 0.002 0.002 0.002
5599 0.994107507252 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75699363755 4.52975147638 0.002 0.002 0.002 0.002
5600 0.994108006991 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75698944625 4.52975477422 0.002 0.002 0.002 0.002
5601 0.99410850673 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75698525495 4.52975807206 0.002 0.002 0.002 0.002
5602 0.994109006468 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75698106363 4.52976136993 0.002 0.002 0.002 0.002
5603 0.994109506207 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75697687229 4.5297646678 0.002 0.002 0.002 0.002
5604 0.994110005944 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75697268095 4.52976796569 0.002 0.002 0.002 0.002
5605 0.994110505682 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.7569684896 4.5297712636 0.002 0.002 0.002 0.002
5606 0.994111005419 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75696429823 4.52977456151 0.002 0.002 0.002 0.002
5607 0.994111505155 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75696010685 4.52977785945 0.002 0.002 0.002 0.002
5608 0.994112004892 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75695591546 4.52978115739 0.002 0.002 0.002 0.002
5609 0.994112504628 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75695172406 4.52978445535 0.002 0.002 0.002 0.002
5610 0.994113004363 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75694753265 4.52978775332 0.002 0.002 0.002 0.002
5611 0.994113504098 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75694334123 4.52979105131 0.002 0.002 0.002 0.002
5612 0.994114003833 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75693914979 4.52979434931 0.002 0.002 0.002 0.002
5613 0.994114503568 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75693495835 4.52979764733 0.002 0.002 0.002 0.002
5614 0.994115003302 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75693076689 4.52980094535 0.002 0.002 0.002 0.002
5615 0.994115503036 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75692657542 4.5298042434 0.002 0.002 0.002 0.002
5616 0.994116002769 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75692238394 4.52980754145 0.002 0.002 0.002 0.002
5617 0.994116502502 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75691819245 4.52981083952 0.002 0.002 0.002 0.002
5618 0.994117002235 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75691400095 4.5298141376 0.002 0.002 0.002 0.002
5619 0.994117501967 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75690980943 4.5298174357 0.002 0.002 0.002 0.002
5620 0.994118001699 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75690561791 4.52982073381 0.002 0.002 0.002 0.002
5621 0.994118501431 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75690142637 4.52982403194 0.002 0.002 0.002 0.002
5622 0.994119001162 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75689723482 4.52982733007 0.002 0.002 0.002 0.002
5623 0.994119500893 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75689304326 4.52983062823 0.002 0.002 0.002 0.002
5624 0.994120000623 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75688885169 4.52983392639 0.002 0.002 0.002 0.002
5625 0.994120500353 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75688466011 4.52983722457 0.002 0.002 0.002 0.002
5626 0.994121000083 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75688046851 4.52984052277 0.002 0.002 0.002 0.002
5627 0.994121499812 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75687627691 4.52984382097 0.002 0.002 0.002 0.002
5628 0.994121999541 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75687208529 4.52984711919 0.002 0.002 0.002 0.002
5629 0.99412249927 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75686789366 4.52985041743 0.002 0.002 0.002 0.002
5630 0.994122998998 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75686370202 4.52985371568 0.002 0.002 0.002 0.002
5631 0.994123498726 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75685951037 4.52985701394 0.002 0.002 0.002 0.002
5632 0.994123998454 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75685531871 4.52986031222 0.002 0.002 0.002 0.002
5633 0.994124498181 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75685112703 4.52986361051 0.002 0.002 0.002 0.002
5634 0.994124997908 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75684693535 4.52986690881 0.002 0.002 0.002 0.002
5635 0.994125497634 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75684274365 4.52987020713 0.002 0.002 0.002 0.002
5636 0.99412599736 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75683855194 4.52987350546 0.002 0.002 0.002 0.002
5637 0.994126497086 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75683436022 4.5298768038 0.002 0.002 0.002 0.002
5638 0.994126996812 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75683016849 4.52988010216 0.002 0.002 0.002 0.002
5639 0.994127496537 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75682597675 4.52988340054 0.002 0.002 0.002 0.002
5640 0.994127996261 59.4568005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75682178499 4.52988669892 48.2 18 0.3 0.15
5641 0.994128495986 59.4568005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.5156602307 4.53162842114 48.2 18 0.3 0.15
5642 0.994126683536 59.4568005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.4973976828 4.53160052632 48.2 18 0.3 0.15
5643 0.994122559705 59.4568005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.4976900589 4.53157317185 48.2 18 0.3 0.15
5644 0.994118436655 59.4568005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.4979767748 4.53154581816 48.2 18 0.3 0.15
5645 0.994114313579 59.4568005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.498263486 4.53151846541 48.2 18 0.3 0.15
5646 0.994110190478 59.1588005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.4985501907 4.53149111361 48.2 18 0.002 0.15
5647 0.994106067353 59.1588005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.2621012973 4.53145604113 48.2 18 0.002 0.15
5648 0.994101954477 59.1588005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.2624670957 4.53142883049 48.2 18 0.002 0.15
5649 0.994097851848 59.1588005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.2627509006 4.5314016184 48.2 18 0.002 0.15
5650 0.994093749191 59.1588005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.2630347241 4.53137440725 48.2 18 0.002 0.15
5651 0.99408964651 59.1588005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.2633185412 4.53134719703 48.2 18 0.002 0.15
5652 0.994085543803 59.0108005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.263602352 4.53131998774 48.2 18 0.002 0.002
5653 0.994081441072 59.0108005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.1463033807 4.5312889462 48.2 18 0.002 0.002
5654 0.99407734342 59.0108005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.1466263559 4.53126180794 48.2 18 0.002 0.002
5655 0.994073250845 59.0108005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.1469087227 4.53123466942 48.2 18 0.002 0.002
5656 0.994069158244 59.0108005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.1471910954 4.53120753184 48.2 18 0.002 0.002
5657 0.994065065618 59.0108005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.1474734618 4.53118039518 48.2 18 0.002 0.002
5658 0.994060972967 59.0108005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.147755822 4.53115325946 48.2 18 0.002 0.002
5659 0.994056880293 59.0108005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.1480381758 4.53112612466 48.2 18 0.002 0.002
5660 0.994052787593 59.0108005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.1483205234 4.5310989908 48.2 18 0.002 0.002
5661 0.994048694869 59.0108005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.1486028646 4.53107185786 48.2 18 0.002 0.002
5662 0.994044602121 59.0108005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.1488851996 4.53104472585 48.2 18 0.002 0.002
5663 0.994040509348 59.0108005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.1491675283 4.53101759477 48.2 18 0.002 0.002
5664 0.994036416551 59.0108005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.1494498507 4.53099046462 48.2 18 0.002 0.002
5665 0.994032323729 59.0108005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.1497321668 4.5309633354 48.2 18 0.002 0.002
5666 0.994028230882 59.0108005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.1500144767 4.53093620711 48.2 18 0.002 0.002
5667 0.994024138011 59.0108005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.1502967802 4.53090907975 48.2 18 0.002 0.002
5668 0.994020045116 59.0108005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.1505790775 4.53088195331 48.2 18 0.002 0.002
5669 0.994015952196 59.0108005958 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.1508613684 4.53085482781 48.2 18 0.002 0.002
5670 0.994011859251 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 47.1511436531 4.53082770323 0.002 0.002 0.002 0.002
5671 0.994007766282 5.8128005958 13 0.001 6.12611726093 6.35832596006 7.1961994042 -5.75562196397 4.5290785226 0.002 0.002 0.002 0.002
5672 0.994005969602 5.8128005958 13 0.001 6.12611726093 6.35832596006 7.1961994042 4.66945330679 4.52942113523 0.002 0.002 0.002 0.002
5673 0.994006016744 5.8128005958 13 0.001 6.12611726093 6.35832596006 7.1961994042 4.6691001019 4.52941845022 0.002 0.002 0.002 0.002
5674 0.994005611425 5.8128005958 13 0.001 6.12611726093 6.35832596006 7.1961994042 4.66910286972 4.52941577552 0.002 0.002 0.002 0.002
5675 0.994005206121 5.8128005958 13 0.001 6.12611726093 6.35832596006 7.1961994042 4.6691056269 4.52941310084 0.002 0.002 0.002 0.002
5676 0.994004800817 5.8128005958 13 0.001 6.12611726093 6.35832596006 7.1961994042 4.66910838408 4.52941042616 0.002 0.002 0.002 0.002
5677 0.994004395513 -7.1851994042 0.002 0.001 6.12611726093 6.35832596006 7.1961994042 4.66911114125 4.52940775149 0.002 0.002 0.002 0.002
5678 0.994003990208 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.7574263291 4.52906573368 0.002 0.002 0.002 0.002
5679 0.994004037444 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.67889266269 4.52907158604 0.002 0.002 0.002 0.002
5680 0.994004533812 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.67888532455 4.52907483595 0.002 0.002 0.002 0.002
5681 0.994005026771 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.67888124958 4.52907808578 0.002 0.002 0.002 0.002
5682 0.99400551973 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.67887717471 4.52908133562 0.002 0.002 0.002 0.002
5683 0.994006012688 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.67887309984 4.52908458548 0.002 0.002 0.002 0.002
5684 0.994006505646 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.67886902495 4.52908783534 0.002 0.002 0.002 0.002
5685 0.994006998603 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.67886495005 4.52909108523 0.002 0.002 0.002 0.002
5686 0.994007491561 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.67886087514 4.52909433512 0.002 0.002 0.002 0.002
5687 0.994007984517 -7.0861994042 0.002 0.1 6.12611726093 6.35832596006 7.1961994042 -5.67885680022 4.52909758503 0.002 0.002 0.002 0.002
