Image; Original Power; brightness_0.5_boost_1.0; brightness_0.5_boost_1.1; brightness_0.5_boost_1.2; brightness_0.5_boost_1.3; brightness_0.5_boost_1.4; brightness_0.6_boost_1.0; brightness_0.6_boost_1.1; brightness_0.6_boost_1.2; brightness_0.6_boost_1.3; brightness_0.6_boost_1.4; brightness_0.7_boost_1.0; brightness_0.7_boost_1.1; brightness_0.7_boost_1.2; brightness_0.7_boost_1.3; brightness_0.7_boost_1.4; brightness_0.8_boost_1.0; brightness_0.8_boost_1.1; brightness_0.8_boost_1.2; brightness_0.8_boost_1.3; brightness_0.8_boost_1.4; Histogram Equalization; CLAHE
images\BSR\BSDS500\test\16004.jpg; 2.924744557439513; 1.696421547669105; 1.8187045642332127; 1.9420327352282558; 2.0623264452523387; 2.180591189105603; 1.9531362544507544; 2.097030956427368; 2.2388052808284504; 2.3778049778006785; 2.5149046957263494; 2.2025046383993154; 2.365907215468408; 2.525458524912472; 2.6826708509595947; 2.8354912804640175; 2.447849415783116; 2.62651203557707; 2.8030781755162386; 2.9624335763840377; 3.094568810646875; 3.1062643807545003; 2.7488296279715176
images\BSR\BSDS500\test\160067.jpg; 3.332879168969544; 1.9355308220665768; 2.0817953918601075; 2.2280027520672037; 2.372247870674337; 2.5128593477057457; 2.2280027520672037; 2.4004962675317882; 2.5691347291939106; 2.734723338763171; 2.8975812028190147; 2.5128593477057457; 2.707433075881716; 2.8973563081643734; 3.084119659768519; 3.2678976784619485; 2.7918607191908773; 3.0052425923259984; 3.2159476329022; 3.4192251528396542; 3.6075245835501284; 3.3079527734325223; 2.8598180225806398
images\BSR\BSDS500\test\16068.jpg; 2.7686549309661777; 1.6058115554947794; 1.726143989437621; 1.8477939944169164; 1.967493581988027; 2.0842624864784547; 1.8477939944169164; 1.9909413445960908; 2.1310708464276407; 2.2685670064095578; 2.4039747140857823; 2.0842624864784547; 2.2458490439683736; 2.4036017511643104; 2.5589291129350094; 2.711868298983248; 2.3166203999533987; 2.4934729748237565; 2.6687717282950434; 2.8392624406543203; 3.000523235178614; 3.3784846646310234; 2.5407945681544954
images\BSR\BSDS500\test\161045.jpg; 2.7943798085866756; 1.6201968186343083; 1.7378155993276707; 1.8553039799396351; 1.9719507666949099; 2.085189418108632; 1.864696067300281; 2.0045423032714202; 2.140286371974387; 2.273787606318531; 2.405260190862947; 2.1037117504045693; 2.260788784176239; 2.4140514317013335; 2.5646455025174033; 2.714026061714214; 2.338360035490845; 2.510094631040076; 2.6793915458504967; 2.8478891242200106; 3.0108760818029654; 3.3107181823741927; 3.1462244364302796
images\BSR\BSDS500\test\163004.jpg; 1.9174533313018207; 1.105204169001914; 1.182800166013555; 1.2655523886578879; 1.3437365154788954; 1.4218760544453077; 1.2717625601127205; 1.3640290606410992; 1.4606357080176409; 1.5526017116494881; 1.6423746551705258; 1.4341133840937115; 1.5430910298237348; 1.6481660482452025; 1.7530602099772576; 1.846896392223966; 1.5964188967782378; 1.7147428225763872; 1.827194634479107; 1.9454853482629864; 2.0404872566244623; 2.81452851959598; 1.8501235699477496
images\BSR\BSDS500\test\163096.jpg; 2.332901508351393; 1.3507541834211445; 1.4319401132217018; 1.515795655599551; 1.5973644728938068; 1.6777497217811876; 1.5538087624526333; 1.6509429143301801; 1.748028416340082; 1.8425761687921376; 1.935502193650914; 1.7527184824050168; 1.863911779483071; 1.9721319562583906; 2.0786372593498847; 2.1815260359769426; 1.949073142133176; 2.069828930878516; 2.189164051864261; 2.3098387565623457; 2.424597528088498; 3.473026733357478; 2.3801271239128767
images\BSR\BSDS500\test\164046.jpg; 3.3624414022310196; 1.9530480643108585; 2.1005404951534548; 2.2482209392756047; 2.393504199989419; 2.5355024575117113; 2.2482209392756047; 2.422094439337408; 2.592070653259844; 2.7592237758801246; 2.9233934438117037; 2.5355024575117113; 2.731593596563181; 2.923201567857385; 3.111755704106089; 3.297544969745046; 2.816678189594244; 3.032014969969111; 3.2447210230310826; 3.453685345453981; 3.658562809248002; 3.3325311080062052; 4.147638225875627
images\BSR\BSDS500\test\168084.jpg; 3.432588435969119; 1.9944331509679254; 2.1446326688365485; 2.2955371390666595; 2.4438301568578202; 2.5886926302277615; 2.2955371390666595; 2.472749652602627; 2.646471187391116; 2.8171425149225477; 2.9847238200905135; 2.5886926302277615; 2.788939333412532; 2.9844379613260603; 3.1769612678532204; 3.3659950554053952; 2.875791868034555; 3.0955663090738037; 3.3129754861862617; 3.5249036289268636; 3.727108557116521; 3.4110217205647815; 3.209804643464404
images\BSR\BSDS500\test\17067.jpg; 3.231607226417432; 1.8770696315946431; 2.0177089554334278; 2.1601181906651883; 2.2988431372586935; 2.435377323971303; 2.1601880955297124; 2.3262940076366263; 2.4896372394919837; 2.6501381295108697; 2.8085929148151663; 2.435516470604943; 2.624228768123327; 2.808412108191065; 2.98999514455159; 3.1662367499529624; 2.7067584789676284; 2.912822936579383; 3.1170108808800396; 3.287395592582543; 3.4145057410698056; 3.679121560879346; 3.098829343727796
images\BSR\BSDS500\test\175083.jpg; 3.01185339925502; 1.7470650237600904; 1.8791683489747772; 2.011584453057821; 2.14164909349612; 2.2689063926876702; 2.011584453057821; 2.1668933437476126; 2.3195152113512005; 2.4693478023754025; 2.6164345000279288; 2.2689063926876702; 2.4447044290806943; 2.6161903449403145; 2.7852920040768105; 2.9505049719785794; 2.5209702457222174; 2.713740060567559; 2.9042202405174407; 3.089327760959565; 3.265987356009053; 2.9988749079779127; 2.807134571322145
images\BSR\BSDS500\test\176051.jpg; 3.2419048817728893; 1.8830108411291597; 1.9692653964956925; 2.056912654695759; 2.1427520357305263; 2.2267297574643914; 2.1670308772126097; 2.2698000354650114; 2.37048020054109; 2.4693349142762178; 2.566772657416845; 2.4438016691793933; 2.5600471701055407; 2.6735688092549723; 2.7853539381680203; 2.8948194175765862; 2.7152978778272963; 2.8423839718124606; 2.9683451029249794; 3.085311202366676; 3.1889882096198976; 3.3964078680168655; 2.8595313691247966
images\BSR\BSDS500\test\179084.jpg; 3.5838558035228933; 2.083348142162094; 2.165424067370878; 2.2490078282307002; 2.3295418159782875; 2.4099084478916755; 2.397715166696582; 2.49466488464363; 2.5904129389381527; 2.683944027320395; 2.776908660424808; 2.7033195615970933; 2.813639334616083; 2.9213285206074704; 3.0276911408358167; 3.131267707190171; 3.0032478628130876; 3.124065557186912; 3.2437074759717013; 3.3437359193338847; 3.4124039810248736; 3.580251570439053; 3.290830684384086
images\BSR\BSDS500\test\181021.jpg; 5.853451368651011; 3.4107163161472167; 3.668010583529215; 3.9233849114798227; 4.170930380678388; 4.41690759693598; 3.9285118466686537; 4.226494142136731; 4.518431089850456; 4.806093287026276; 5.090814778330925; 4.427006576598764; 4.764827695170097; 5.095755491818009; 5.421353471007604; 5.736608107273259; 4.915228247158315; 5.286349849055055; 5.651244552954626; 5.922828616824686; 6.01829995352113; 4.064529307596878; 5.7478990312886165
images\BSR\BSDS500\test\183066.jpg; 3.9740253699953016; 2.3114465876860915; 2.41856558098326; 2.526872630462251; 2.6325604076592364; 2.736477170318372; 2.660350653106396; 2.786546570795382; 2.911232439185498; 3.033439242252783; 3.1533173693751904; 2.99946310054632; 3.1426904340167017; 3.2827358744263186; 3.4207327038580537; 3.554516543855786; 3.331447647519802; 3.488510174010769; 3.643625894296808; 3.787206172692581; 3.8975818383586778; 3.6183443329691585; 3.938388158771694
images\BSR\BSDS500\test\185092.jpg; 2.1034971926027954; 1.215647580728442; 1.3057868763520557; 1.3986061093241; 1.4892574737894562; 1.5781163144795172; 1.3986373207707439; 1.50631011328819; 1.6138998670375049; 1.7185841896708964; 1.8213673287363985; 1.578181970471469; 1.7010035379744202; 1.821117247673444; 1.939596344394174; 2.053337621549513; 1.7555954405191279; 1.8890152969649985; 2.021923522135135; 2.1538274974957994; 2.2812273354984973; 3.0106021752103294; 1.9967657382973787
images\BSR\BSDS500\test\187058.jpg; 2.6559375983385647; 1.5384372120469332; 1.6530184708157343; 1.7680332290415972; 1.8803368842170982; 1.9914341960458033; 1.7714845731192153; 1.9055160456752278; 2.039057463684791; 2.1690535281126966; 2.2971450090473184; 1.9982434870295507; 2.1510363784641835; 2.30020669411871; 2.4467003805458103; 2.5879992513603014; 2.2205974552240213; 2.387926352583116; 2.551673577434918; 2.707679781846663; 2.834643253791882; 2.8326505536045645; 2.4974964957785306
images\BSR\BSDS500\test\187099.jpg; 2.629076809959323; 1.5234861989274555; 1.6373250499246408; 1.7526829902150096; 1.8655047999861702; 1.9761621650890495; 1.7535792868510294; 1.8881085507053903; 2.0211699187049135; 2.151405952956526; 2.279252592134209; 1.9779561070550975; 2.1308906531292355; 2.2798658810224177; 2.427076537650937; 2.5699795476609144; 2.198519667628652; 2.3657412838467433; 2.5310686859782856; 2.6918226501523335; 2.8407716551506175; 2.937783885195595; 2.5611323467131797
images\BSR\BSDS500\test\188025.jpg; 3.774145800598837; 2.194122269120361; 2.3376821170272146; 2.481528739254939; 2.622812099887778; 2.7609740215962133; 2.525658919487704; 2.694702754331278; 2.860207931468346; 3.0227995567723327; 3.1827323463443475; 2.847999673149019; 3.0387577324926482; 3.225436433445611; 3.408687249315386; 3.5892730021660144; 3.1630597052948772; 3.373006789780117; 3.58012703754814; 3.7809497952696636; 3.971266554414929; 3.501505782189739; 3.34230068592727
images\BSR\BSDS500\test\189006.jpg; 2.5266624729444476; 1.4647634775248588; 1.5522887184989764; 1.6424884785270415; 1.7307545931091566; 1.8179855187790146; 1.6837775138892084; 1.7900409640651622; 1.8941202159582287; 1.9963070941158652; 2.0944097496538663; 1.9001991952567538; 2.02038767322313; 2.1363256521266507; 2.250610461624897; 2.36421183719791; 2.1120731521938163; 2.2428515061937984; 2.3720222773539517; 2.5015687020535373; 2.62377575051106; 3.3751444600642246; 2.2354128905299064
images\BSR\BSDS500\test\189013.jpg; 3.798922036360337; 2.208428287899236; 2.3753457993702916; 2.5423484736187856; 2.7063671328005636; 2.866970408338231; 2.5423484736187856; 2.738513070010472; 2.930774566181244; 3.1195082423700145; 3.304967578547083; 2.866970408338231; 3.0884191045720653; 3.30477576425662; 3.517791715756759; 3.7271270821196216; 3.184040911787311; 3.4275759046993355; 3.6678774906595133; 3.9038521537774615; 4.113963050376942; 3.2307021993454095; 3.6168663578913636
images\BSR\BSDS500\test\189029.jpg; 2.986146153770119; 1.7300783900872478; 1.8655202400723416; 1.991535432377074; 2.123258429424234; 2.2436731771340956; 1.9921621439933173; 2.147824468941526; 2.29210709279885; 2.443871081202341; 2.593719829451205; 2.245006575665245; 2.4216505465514344; 2.5942873041712557; 2.7641564037234994; 2.9168842009211016; 2.494675469591626; 2.6857132159041255; 2.8748613499555136; 3.0274861231562604; 3.1212523045794343; 3.480773582679102; 2.918550244019808
images\BSR\BSDS500\test\189096.jpg; 2.2768261933961704; 1.3162020622040136; 1.4086871274477835; 1.5021905910282738; 1.5940791063684074; 1.6835992637798685; 1.5149929364770858; 1.6240375353086633; 1.7322867054951474; 1.8385516721880968; 1.9427690934607504; 1.7090936176093992; 1.8337787130367031; 1.9551898173380078; 2.0751010487869506; 2.189354357528774; 1.9004158728291605; 2.0360172700880406; 2.1704612583509615; 2.302982600884368; 2.4261210315713377; 2.9058548055936644; 2.215821707576572
images\BSR\BSDS500\test\196027.jpg; 3.9783636473697626; 2.313764814840124; 2.488556869974178; 2.663716682454219; 2.8351598393564004; 3.003472967292647; 2.663716682454219; 2.8688231592158426; 3.070148731297348; 3.2680195789099615; 3.462279936475036; 3.003472967292647; 3.2352742884769192; 3.46207924448801; 3.6849124901615933; 3.903843486716394; 3.3352160021706037; 3.5904308048202975; 3.8422252807135937; 4.08907367822548; 4.331756433670642; 3.469396733509722; 4.0078277496900325
images\BSR\BSDS500\test\196040.jpg; 3.2413124896583145; 1.8825815375601018; 2.0176955650944928; 2.153616425859027; 2.287005179030467; 2.4175460042260757; 2.1668414125532536; 2.3263217507603695; 2.482836640503622; 2.6364002273872282; 2.7875954760394515; 2.443555832467211; 2.6238541079644726; 2.8001036652582325; 2.973462416657551; 3.1433003457408897; 2.7150156725968144; 2.912612957035905; 3.1082048036193597; 3.295899712774967; 3.4745581613058856; 3.4501557870744173; 2.7547613356312715
images\BSR\BSDS500\test\196062.jpg; 3.0717550183315727; 1.7833337819375517; 1.917140067999449; 2.0522140107167575; 2.1847825669307106; 2.3144661028617968; 2.0522430105673135; 2.210569483008947; 2.366195173403734; 2.5189100557551845; 2.668882415715266; 2.3145264394107916; 2.4936970665225062; 2.6686150772221424; 2.8410406653521734; 3.0099032274846684; 2.5718332133164292; 2.7682128125926617; 2.9626514712384866; 3.153358081466183; 3.3405513901963744; 3.433979808507925; 2.980026112864081
images\BSR\BSDS500\test\196088.jpg; 2.477100923559574; 1.4352725672083035; 1.5413371395563833; 1.6505038357920216; 1.75685362511383; 1.8609060883094946; 1.6511911205472223; 1.7776035026241097; 1.903321653801423; 2.0259576205634002; 2.1465567403443933; 1.862152603958802; 2.0065533900251427; 2.1468040740937755; 2.285406247309235; 2.4202291094446715; 2.0705620721911995; 2.2281665143141653; 2.384245187183445; 2.5365755818712024; 2.6815918706250077; 3.231757817349614; 2.433452786948166
images\BSR\BSDS500\test\198087.jpg; 3.97377862946885; 2.311189146095491; 2.4851302268563953; 2.6600264546454886; 2.8313304572542966; 2.9992942910087677; 2.660028262083822; 2.8646461565500334; 3.0661124469396657; 3.263607592938524; 3.4576136845605463; 2.9992978950967446; 3.2309315265597736; 3.457390436189882; 3.680199427782018; 3.898281131961992; 3.3309385388986237; 3.5856582203846163; 3.8370044392945415; 4.083674837327302; 4.311606923652027; 3.525185586919455; 3.908548183448896
images\BSR\BSDS500\test\20069.jpg; 3.7518867759982877; 2.1817623607054437; 2.3284605749578806; 2.4762459892918516; 2.6207873776084845; 2.7627468475961168; 2.510931940289966; 2.6841148403397823; 2.85381007949769; 3.0206352359222004; 3.1847393908991775; 2.831147497867218; 3.026946612763933; 3.2182809329008046; 3.406644715289067; 3.5911704519854535; 3.1446714303132293; 3.359712108247903; 3.5717165748922497; 3.7713994922531846; 3.9431679438259777; 3.5461836657949966; 3.645527495692564
images\BSR\BSDS500\test\201080.jpg; 4.121587501144125; 2.3965892954732833; 2.462135100615887; 2.527567335790233; 2.5915986770722914; 2.6545062066254994; 2.759948128541306; 2.836503513081076; 2.9118804612588733; 2.9857901751260356; 3.0585758577514204; 3.1119493970092043; 3.198808195656666; 3.2835562406389625; 3.3670673292424254; 3.4482165124750384; 3.4555427428857266; 3.5507554644145953; 3.644508232057228; 3.7271102023172924; 3.7878776110618553; 3.167546454951906; 4.0606569220989766
images\BSR\BSDS500\test\2018.jpg; 3.833486312404123; 2.2285243259736838; 2.3459731464567395; 2.464650353973709; 2.5791976007277237; 2.693115561846968; 2.5653317463345937; 2.702732007422131; 2.838767729668749; 2.9721652523841713; 3.1038115259143075; 2.8918583527259756; 3.0485493815716995; 3.201797166340023; 3.3521764679860144; 3.4977472719480365; 3.212589283998212; 3.3841765575083036; 3.552711276007526; 3.6861738438417824; 3.748081463703448; 3.6133501012592864; 3.8085775184841797
images\BSR\BSDS500\test\202000.jpg; 3.14860101592956; 1.8276573156939; 1.8766242815957173; 1.9261405491084134; 1.9747076427392496; 2.022234157244237; 2.1041087632846662; 2.1620597843746796; 2.219154943009328; 2.275137411926271; 2.330098122530123; 2.3732866868720683; 2.4389470537228752; 2.503067232242706; 2.566185380810536; 2.6278430700181623; 2.636698234538007; 2.7086318782501944; 2.779799710688119; 2.8492822327822576; 2.915693160525744; 3.3721379879170885; 3.11184518046244
images\BSR\BSDS500\test\206062.jpg; 3.4509248559936343; 2.004707951079778; 2.155746409175724; 2.307195368588514; 2.455807677175925; 2.601410106148784; 2.3077078674270233; 2.4852817453948592; 2.659901699575543; 2.8312020761969996; 2.9994733209932933; 2.602425869424478; 2.803369151251066; 2.9997376241367006; 3.1928787869036466; 3.381770528551718; 2.890907736710503; 3.1116103566961533; 3.3292805129690426; 3.5397605743258898; 3.7397830341712104; 3.4030503712209708; 3.3638938589182787
images\BSR\BSDS500\test\206097.jpg; 3.894409406555646; 2.2648174432096044; 2.4352011825448425; 2.606508507568198; 2.7740372344559034; 2.9385306093920955; 2.6068201565603513; 2.8073467433644494; 3.004241913771222; 3.1975921671516216; 3.387742065537034; 2.9391447257011456; 3.1660620206188415; 3.3878177731092336; 3.6060338207795626; 3.819695376692957; 3.264490351389468; 3.5137393463172653; 3.759811405993872; 3.9877062070786233; 4.171982514391504; 3.4431119249250544; 3.8083114826152227
images\BSR\BSDS500\test\207038.jpg; 3.331960950130392; 1.9358263623726533; 2.0760560631109475; 2.217025379349575; 2.3553791088449754; 2.490967956890247; 2.227868942348774; 2.393394945084187; 2.5557292125940005; 2.7151836397633087; 2.872146583793833; 2.512369672431906; 2.6994820068693737; 2.882433491639059; 3.062450032131315; 3.2382982797940905; 2.7913772579665235; 2.996476268943947; 3.1993391842613215; 3.3887942724501867; 3.55926872339445; 3.673300943719672; 2.8397401247952736
images\BSR\BSDS500\test\207049.jpg; 2.5572317613441546; 1.481649965723177; 1.5925526154680965; 1.7050897946134476; 1.8154913728366706; 1.923363597022344; 1.705090836896598; 1.8368104046506015; 1.9666102909658985; 2.0937796360544367; 2.2186747583445308; 1.9233655826927607; 2.072769637641853; 2.218361697828116; 2.3620092457677426; 2.5022795870533634; 2.1382262573407793; 2.3013717033288876; 2.4631175609307925; 2.622371264592151; 2.777472492316687; 3.292591198512695; 2.49820580637506
images\BSR\BSDS500\test\208078.jpg; 3.259684557678398; 1.8928182381926444; 2.0356380959907705; 2.179047482836648; 2.3195119838502563; 2.457219174618001; 2.179047482836648; 2.3470040097862763; 2.5120842352528356; 2.674087552259859; 2.833478320200944; 2.457219174618001; 2.6474397645913763; 2.833221584267629; 3.0161063128005696; 3.1948447018532518; 2.730183142260545; 2.9386145197651885; 3.144634989969456; 3.338022560037836; 3.5094541234057512; 3.237441389556348; 3.0769759118020645
images\BSR\BSDS500\test\209021.jpg; 3.3658929185014137; 1.9552297200815638; 2.1028121058563496; 2.250652179469925; 2.396047942802507; 2.5382138713262568; 2.2507384955233616; 2.424608795525736; 2.594811496887044; 2.7620629106231376; 2.9263704920485027; 2.5383852895572003; 2.7346119236299047; 2.9262535473188875; 3.1150184934510636; 3.300551108582687; 2.819841525775726; 3.035236576498571; 3.2479671704317115; 3.457262099036522; 3.6620714258921256; 3.436433488683349; 2.8757619708298416
